month,day,depart_airport,arrival_airport,dep_time,arr_time
1,29,JFK,MCO,681,684
1,29,EWR,CLE,681,682
1,29,LGA,ORD,681,683
1,29,JFK,PWM,681,683
1,29,LGA,BNA,681,683
1,29,JFK,RDU,680,682
1,29,EWR,BNA,681,683
1,29,LGA,ATL,681,684
1,29,LGA,BNA,681,683
1,29,LGA,IAD,681,683
1,29,LGA,MKE,681,683
1,29,EWR,EGE,681,684
1,29,LGA,BOS,682,683
1,29,LGA,DCA,682,683
1,29,EWR,MCO,682,684
1,29,EWR,ATL,681,684
1,29,EWR,FLL,682,685
1,29,LGA,ATL,682,684
1,29,JFK,LAS,681,684
1,29,LGA,CLT,682,684
1,29,JFK,PHX,681,685
1,29,JFK,LAS,682,685
1,29,EWR,IND,682,684
1,29,EWR,FLL,682,685
1,29,EWR,ORD,682,683
1,29,EWR,SEA,682,685
1,29,LGA,MSP,682,684
1,29,LGA,IAH,682,685
1,29,EWR,IAD,682,683
1,29,LGA,DFW,682,685
1,29,EWR,PHX,682,685
1,29,LGA,ATL,682,684
1,29,LGA,SRQ,682,685
1,29,JFK,CLT,682,684
1,29,EWR,DTW,682,684
1,29,JFK,LAX,682,685
1,29,EWR,CLT,682,684
1,29,LGA,RDU,682,684
1,29,JFK,SFO,682,685
1,29,JFK,SFO,682,686
1,29,EWR,CHS,682,684
1,29,EWR,ATL,682,684
1,29,EWR,MKE,682,684
1,29,EWR,IAH,682,685
1,29,JFK,MCO,682,685
1,29,LGA,MEM,682,684
1,29,JFK,SFO,682,686
1,29,EWR,BUF,682,684
1,29,EWR,RDU,682,684
1,29,EWR,LAS,682,685
1,29,LGA,DTW,682,684
1,29,EWR,RSW,682,686
1,29,EWR,BOS,682,684
1,29,LGA,BOS,683,684
1,29,LGA,DCA,683,684
1,29,EWR,SFO,683,686
1,29,LGA,ATL,683,685
1,29,JFK,SLC,683,686
1,29,EWR,OMA,679,682
1,29,LGA,STL,683,685
1,29,JFK,SFO,683,686
1,29,LGA,FLL,682,686
1,29,LGA,MDW,683,684
1,29,JFK,IAD,682,683
1,29,EWR,DCA,681,682
1,29,JFK,BTV,683,684
1,29,LGA,CMH,683,685
1,29,LGA,DTW,683,685
1,29,JFK,PHL,681,683
1,29,LGA,MIA,683,686
1,29,LGA,DEN,683,685
1,29,LGA,PIT,683,684
1,29,LGA,MIA,683,686
1,29,JFK,SJU,683,688
1,29,EWR,MCI,683,685
1,29,EWR,DEN,683,685
1,29,JFK,LAX,683,686
1,29,JFK,MCO,683,686
1,29,LGA,ORD,683,685
1,29,EWR,MCO,683,686
1,29,JFK,LAX,683,686
1,29,EWR,RDU,683,685
1,29,LGA,CLE,683,685
1,29,JFK,RSW,683,686
1,29,EWR,PBI,683,686
1,29,EWR,MCO,683,686
1,29,LGA,FLL,683,686
1,29,LGA,TPA,683,686
1,29,LGA,PBI,683,686
1,29,EWR,MIA,683,686
1,29,EWR,BTV,683,684
1,29,LGA,CAK,683,685
1,29,EWR,ATL,683,686
1,29,EWR,BOS,684,685
1,29,LGA,MSP,683,685
1,29,EWR,TPA,683,686
1,29,JFK,DCA,683,684
1,29,JFK,BOS,683,685
1,29,LGA,CLT,683,685
1,29,LGA,DCA,684,685
1,29,JFK,LAX,684,687
1,29,JFK,LAX,684,687
1,29,EWR,IAH,684,686
1,29,EWR,ORF,684,685
1,29,LGA,BOS,684,685
1,29,JFK,DCA,684,685
1,29,LGA,ATL,684,686
1,29,LGA,DFW,684,687
1,29,LGA,MSP,683,685
1,29,LGA,ATL,684,686
1,29,JFK,CLT,684,686
1,29,LGA,RDU,684,685
1,29,EWR,BWI,684,685
1,29,EWR,PWM,684,685
1,29,EWR,CLT,684,686
1,29,EWR,PHX,684,687
1,29,EWR,MDW,684,685
1,29,JFK,LGB,684,687
1,29,EWR,ORD,684,685
1,29,LGA,MKE,684,686
1,29,JFK,RDU,684,686
1,29,EWR,ATL,684,686
1,29,LGA,DTW,684,686
1,29,EWR,DFW,684,687
1,29,JFK,BOS,684,685
1,29,JFK,HOU,683,686
1,29,EWR,RIC,684,686
1,29,EWR,DTW,684,686
1,29,LGA,DFW,684,687
1,29,EWR,JAX,684,686
1,29,LGA,IAH,684,688
1,29,EWR,SFO,684,687
1,29,LGA,MCO,684,687
1,29,JFK,MIA,684,687
1,29,LGA,BOS,685,686
1,29,EWR,DFW,684,688
1,29,LGA,MIA,684,688
1,29,LGA,DEN,684,687
1,29,LGA,ATL,685,687
1,29,JFK,BOS,684,685
1,29,EWR,MCO,684,687
1,29,JFK,PHL,685,686
1,29,LGA,DCA,685,686
1,29,LGA,CMH,685,686
1,29,EWR,DCA,685,686
1,29,EWR,CVG,685,687
1,29,LGA,ORD,685,686
1,29,LGA,CLT,684,686
1,29,JFK,FLL,685,688
1,29,LGA,BNA,684,685
1,29,EWR,MIA,684,687
1,29,EWR,HOU,685,688
1,29,JFK,BUF,684,685
1,29,EWR,CLT,685,687
1,29,LGA,ATL,685,687
1,29,LGA,DTW,685,687
1,29,EWR,BOS,685,686
1,29,EWR,IAD,685,686
1,29,EWR,LAX,685,688
1,29,EWR,STL,685,687
1,29,LGA,SRQ,685,688
1,29,EWR,BDL,685,686
1,29,JFK,LAX,685,688
1,29,EWR,FLL,685,688
1,29,EWR,MCO,685,688
1,29,JFK,PBI,684,687
1,29,EWR,BUF,685,686
1,29,LGA,DFW,685,688
1,29,JFK,SJU,685,690
1,29,JFK,ATL,685,688
1,29,EWR,PHX,685,689
1,29,EWR,IAH,685,688
1,29,EWR,MEM,685,687
1,29,JFK,LAX,685,689
1,29,EWR,HNL,685,691
1,29,LGA,MSY,685,688
1,29,JFK,JAX,685,688
1,29,EWR,ORD,684,686
1,29,LGA,MIA,685,689
1,29,JFK,MCO,685,688
1,29,LGA,CLT,685,687
1,29,JFK,SEA,685,688
1,29,EWR,CHS,685,687
1,29,EWR,PHX,685,689
1,29,LGA,FLL,685,689
1,29,EWR,FLL,685,689
1,29,JFK,IAD,685,687
1,29,LGA,DCA,686,687
1,29,LGA,BOS,686,687
1,29,LGA,ATL,686,688
1,29,LGA,MDW,685,687
1,29,EWR,PBI,685,688
1,29,EWR,MHT,685,687
1,29,JFK,TPA,686,689
1,29,LGA,ATL,686,688
1,29,LGA,PBI,685,688
1,29,EWR,MSN,685,687
1,29,LGA,CLE,686,687
1,29,JFK,BOS,686,687
1,29,EWR,ATL,686,688
1,29,EWR,ORD,686,687
1,29,EWR,CVG,686,688
1,29,LGA,FLL,686,689
1,29,JFK,SFO,686,689
1,29,EWR,MSP,686,688
1,29,LGA,MSP,686,688
1,29,EWR,DFW,686,689
1,29,LGA,MCI,686,689
1,29,JFK,SFO,686,690
1,29,LGA,MSP,686,688
1,29,LGA,PBI,686,689
1,29,EWR,TPA,686,689
1,29,EWR,MCI,686,688
1,29,LGA,IAH,686,689
1,29,EWR,BOS,686,687
1,29,LGA,CLT,686,688
1,29,EWR,RSW,686,689
1,29,EWR,AUS,686,690
1,29,JFK,BOS,686,688
1,29,EWR,MIA,686,689
1,29,EWR,DTW,686,688
1,29,EWR,DEN,686,689
1,29,LGA,ATL,686,689
1,29,JFK,RDU,686,688
1,29,LGA,DTW,686,688
1,29,JFK,MCO,686,689
1,29,LGA,DCA,687,688
1,29,JFK,ORF,686,688
1,29,JFK,MCO,686,689
1,29,EWR,ORD,686,687
1,29,JFK,CLE,686,688
1,29,EWR,FLL,686,690
1,29,EWR,CLE,686,688
1,29,LGA,ORD,686,688
1,29,JFK,SYR,686,688
1,29,JFK,LAX,687,690
1,29,EWR,MKE,686,688
1,29,JFK,BUF,686,688
1,29,LGA,MIA,687,690
1,29,JFK,BUF,686,688
1,29,LGA,IAD,686,687
1,29,EWR,LAX,686,690
1,29,EWR,CLT,686,688
1,29,LGA,CMH,687,688
1,29,LGA,BOS,687,688
1,29,LGA,ATL,687,689
1,29,JFK,MIA,686,690
1,29,EWR,SFO,686,690
1,29,EWR,CLT,687,688
1,29,JFK,MSY,686,689
1,29,EWR,BWI,685,686
1,29,JFK,DCA,687,688
1,29,EWR,RDU,687,688
1,29,LGA,MCO,686,689
1,29,LGA,CLT,687,689
1,29,LGA,MKE,687,688
1,29,LGA,RDU,687,688
1,29,EWR,JAX,687,689
1,29,JFK,PBI,686,689
1,29,EWR,MCO,687,690
1,29,LGA,DEN,687,689
1,29,JFK,IND,687,689
1,29,EWR,TPA,687,690
1,29,EWR,IAH,687,690
1,29,LGA,ORD,687,688
1,29,EWR,PWM,687,688
1,29,LGA,RIC,687,689
1,29,JFK,IAD,687,688
1,29,LGA,MIA,687,690
1,29,EWR,DCA,686,687
1,29,JFK,PIT,687,689
1,29,EWR,BNA,687,689
1,29,LGA,STL,687,689
1,29,EWR,ORF,687,688
1,29,EWR,GRR,687,689
1,29,JFK,FLL,687,690
1,29,EWR,GSP,686,688
1,29,LGA,CLT,687,689
1,29,JFK,CMH,687,689
1,29,EWR,FLL,687,690
1,29,LGA,DFW,687,690
1,29,JFK,LAX,687,691
1,29,EWR,CVG,687,689
1,29,JFK,FLL,687,691
1,29,JFK,ROC,687,689
1,29,EWR,ATL,687,690
1,29,JFK,BWI,687,689
1,29,EWR,MSP,687,689
1,29,JFK,MSP,687,690
1,29,EWR,MDW,687,689
1,29,JFK,DCA,687,688
1,29,JFK,LAX,687,691
1,29,EWR,SAN,687,690
1,29,LGA,CLE,687,689
1,29,EWR,BOS,687,689
1,29,JFK,IND,687,690
1,29,JFK,SLC,687,691
1,29,LGA,TPA,687,691
1,29,JFK,CVG,688,690
1,29,JFK,MIA,688,691
1,29,LGA,TPA,688,691
1,29,LGA,BOS,688,689
1,29,JFK,DEN,688,690
1,29,LGA,ATL,688,690
1,29,JFK,MCO,688,691
1,29,LGA,XNA,687,690
1,29,EWR,LAS,687,690
1,29,EWR,ORD,688,689
1,29,LGA,MIA,688,691
1,29,LGA,IAD,688,689
1,29,EWR,SDF,687,690
1,29,JFK,BNA,688,689
1,29,JFK,DFW,688,691
1,29,LGA,DCA,688,689
1,29,LGA,MCO,687,690
1,29,JFK,RSW,688,691
1,29,JFK,ATL,687,690
1,29,LGA,ATL,688,690
1,29,JFK,DFW,688,691
1,29,JFK,MCO,688,691
1,29,LGA,PIT,688,689
1,29,JFK,PHL,688,689
1,29,JFK,SJU,687,692
1,29,JFK,LAS,688,691
1,29,JFK,RDU,688,690
1,29,EWR,STL,686,688
1,29,EWR,DEN,688,690
1,29,EWR,ALB,688,689
1,29,LGA,MSP,688,690
1,29,EWR,DAY,688,690
1,29,LGA,BNA,688,689
1,29,LGA,RDU,688,689
1,29,EWR,SAT,688,692
1,29,JFK,DTW,688,690
1,29,LGA,PBI,688,691
1,29,LGA,ATL,688,690
1,29,EWR,IAH,688,691
1,29,LGA,DTW,688,690
1,29,EWR,BOS,688,689
1,29,EWR,CLE,688,690
1,29,EWR,MEM,688,690
1,29,EWR,DCA,688,689
1,29,JFK,LAX,688,691
1,29,EWR,HOU,688,691
1,29,EWR,MCO,688,691
1,29,EWR,ATL,688,691
1,29,EWR,RDU,688,690
1,29,EWR,GSO,688,690
1,29,LGA,DTW,688,690
1,29,JFK,RSW,688,691
1,29,LGA,STL,688,690
1,29,JFK,BOS,688,689
1,29,LGA,MEM,688,691
1,29,EWR,CVG,688,691
1,29,EWR,CLT,688,690
1,29,JFK,LAX,688,692
1,29,JFK,BUR,688,692
1,29,EWR,LAS,688,691
1,29,JFK,SJU,687,692
1,29,EWR,FLL,689,692
1,29,JFK,LAX,689,692
1,29,JFK,EGE,689,691
1,29,LGA,DCA,689,690
1,29,JFK,LAX,688,692
1,29,EWR,LAX,688,692
1,29,JFK,LAS,689,691
1,29,JFK,SFO,688,692
1,29,LGA,BOS,689,690
1,29,EWR,ATL,689,691
1,29,JFK,ORF,689,690
1,29,EWR,BOS,689,690
1,29,EWR,DCA,689,690
1,29,LGA,ATL,689,691
1,29,JFK,ROC,689,690
1,29,LGA,IAH,689,692
1,29,JFK,SFO,689,692
1,29,JFK,SJU,689,694
1,29,JFK,PBI,689,692
1,29,JFK,CLT,688,690
1,29,LGA,DEN,689,691
1,29,JFK,FLL,689,692
1,29,JFK,DCA,689,690
1,29,EWR,SFO,689,692
1,29,EWR,BWI,689,690
1,29,JFK,AUS,689,692
1,29,EWR,ORD,688,690
1,29,EWR,STL,689,691
1,29,JFK,SAN,689,692
1,29,JFK,SFO,687,691
1,29,LGA,CLT,689,691
1,29,EWR,STL,688,690
1,29,EWR,IAH,689,692
1,29,LGA,ORD,688,690
1,29,LGA,DEN,689,691
1,29,EWR,MIA,689,692
1,29,LGA,RDU,689,691
1,29,JFK,SAN,689,692
1,29,JFK,SFO,689,692
1,29,EWR,DTW,689,691
1,29,EWR,MCO,689,692
1,29,EWR,SLC,689,692
1,29,EWR,SEA,689,692
1,29,JFK,BNA,689,690
1,29,EWR,TPA,689,692
1,29,EWR,PIT,689,691
1,29,EWR,CLT,689,691
1,29,EWR,MDW,689,690
1,29,LGA,ATL,689,692
1,29,LGA,MCO,689,692
1,29,LGA,BNA,689,691
1,29,EWR,MHT,688,689
1,29,JFK,BTV,689,690
1,29,EWR,PDX,689,692
1,29,JFK,RDU,689,691
1,29,JFK,MIA,689,692
1,29,LGA,DTW,689,691
1,29,LGA,FLL,689,692
1,29,JFK,PDX,689,693
1,29,EWR,CVG,689,691
1,29,JFK,SFO,689,693
1,29,EWR,PBI,689,692
1,29,LGA,MCO,689,692
1,29,LGA,XNA,689,692
1,29,JFK,LAX,689,693
1,29,JFK,IAD,689,691
1,29,EWR,SAN,689,693
1,29,JFK,MCO,690,692
1,29,LGA,BOS,690,691
1,29,JFK,BOS,690,691
1,29,LGA,ATL,690,692
1,29,LGA,DCA,690,691
1,29,JFK,CLT,690,692
1,29,LGA,CMH,690,691
1,29,EWR,BWI,690,691
1,29,EWR,CLE,690,691
1,29,LGA,BNA,690,691
1,29,EWR,LAS,690,693
1,29,EWR,PHX,690,693
1,29,JFK,MSP,690,692
1,29,LGA,MDW,690,691
1,29,JFK,ORF,690,691
1,29,LGA,MSP,690,692
1,29,JFK,RIC,690,691
1,29,EWR,SEA,690,693
1,29,EWR,PBI,690,693
1,29,EWR,ATL,690,692
1,29,EWR,RIC,689,690
1,29,EWR,LAX,690,693
1,29,EWR,PWM,690,691
1,29,JFK,LAS,690,693
1,29,JFK,ORD,689,691
1,29,EWR,DEN,690,692
1,29,EWR,FLL,690,693
1,29,LGA,MIA,690,693
1,29,JFK,SEA,690,694
1,29,JFK,SFO,690,694
1,29,JFK,BOS,688,690
1,29,EWR,MCO,690,693
1,29,JFK,DTW,690,692
1,29,JFK,SEA,690,694
1,29,LGA,DTW,690,692
1,29,JFK,BWI,690,691
1,29,JFK,FLL,689,693
1,29,LGA,CRW,690,692
1,29,EWR,ORD,689,691
1,29,JFK,MSY,690,693
1,29,LGA,ORD,689,691
1,29,LGA,STL,690,692
1,29,JFK,BUF,690,692
1,29,JFK,MIA,690,694
1,29,LGA,CLE,690,692
1,29,EWR,SNA,690,693
1,29,JFK,MCO,690,694
1,29,LGA,MSP,690,693
1,29,EWR,LAX,690,693
1,29,JFK,TPA,690,694
1,29,JFK,SJU,690,695
1,29,JFK,SFO,690,694
1,29,JFK,ATL,690,693
1,29,JFK,IAD,691,692
1,29,EWR,DSM,691,693
1,29,LGA,BOS,691,692
1,29,JFK,SFO,691,695
1,29,LGA,ATL,691,693
1,29,JFK,PIT,691,692
1,29,LGA,IAH,690,694
1,29,LGA,ATL,691,693
1,29,EWR,BNA,691,692
1,29,LGA,BHM,690,692
1,29,EWR,BOS,690,691
1,29,EWR,CLT,691,693
1,29,LGA,MKE,691,692
1,29,JFK,LAX,691,694
1,29,LGA,RDU,691,692
1,29,LGA,ORD,689,690
1,29,EWR,OMA,691,693
1,29,JFK,SLC,691,694
1,29,LGA,PHL,690,691
1,29,EWR,ORD,690,692
1,29,EWR,SFO,690,694
1,29,LGA,ORD,690,692
1,29,LGA,DFW,689,692
1,29,JFK,MCO,691,694
1,29,EWR,DFW,689,692
1,29,JFK,LAS,691,694
1,29,LGA,PIT,691,692
1,29,JFK,SLC,691,694
1,29,JFK,PHX,691,695
1,29,EWR,SAV,688,690
1,29,LGA,MIA,691,694
1,29,JFK,RDU,691,693
1,29,LGA,MCO,691,694
1,29,LGA,CLE,691,693
1,29,LGA,ORD,690,691
1,29,JFK,LAX,691,694
1,29,JFK,PHX,690,694
1,29,JFK,CLT,691,693
1,29,LGA,MSY,691,694
1,29,LGA,FLL,691,694
1,29,LGA,IAD,691,692
1,29,JFK,IAD,691,692
1,29,EWR,MCI,689,692
1,29,JFK,ORD,687,689
1,29,EWR,IAH,691,694
1,29,JFK,BWI,691,693
1,29,EWR,MDW,691,693
1,29,JFK,TPA,691,694
1,29,LGA,PBI,691,694
1,29,JFK,JAX,691,694
1,29,JFK,CMH,691,693
1,29,EWR,DCA,691,692
1,29,EWR,DFW,691,694
1,29,LGA,FLL,691,694
1,29,LGA,TPA,691,694
1,29,JFK,SFO,691,695
1,29,JFK,FLL,691,694
1,29,JFK,CLE,691,693
1,29,JFK,ORD,691,693
1,29,JFK,LAX,692,695
1,29,JFK,RDU,691,693
1,29,EWR,DFW,690,693
1,29,JFK,CVG,692,694
1,29,EWR,TYS,692,694
1,29,JFK,FLL,692,695
1,29,LGA,BOS,692,693
1,29,LGA,DCA,692,693
1,29,LGA,ORD,692,693
1,29,LGA,ATL,692,694
1,29,EWR,GSP,692,694
1,29,JFK,TPA,692,695
1,29,EWR,MCO,692,694
1,29,JFK,BUF,692,693
1,29,LGA,CMH,692,694
1,29,EWR,BUF,692,693
1,29,JFK,BOS,692,693
1,29,EWR,GSO,692,693
1,29,EWR,MKE,692,693
1,29,EWR,CHS,691,693
1,29,EWR,OKC,691,694
1,29,EWR,GRR,691,693
1,29,EWR,RIC,691,692
1,29,LGA,TYS,692,694
1,29,EWR,CVG,692,694
1,29,EWR,CLE,692,693
1,29,EWR,MIA,692,695
1,29,LGA,ATL,692,694
1,29,JFK,PHL,692,693
1,29,EWR,PBI,692,695
1,29,LGA,ORD,691,693
1,29,JFK,LAX,692,695
1,29,JFK,AUS,692,695
1,29,LGA,CAK,692,694
1,29,LGA,DFW,691,694
1,29,LGA,MIA,691,695
1,29,EWR,IAD,691,693
1,29,EWR,MSP,692,694
1,29,EWR,TUL,691,694
1,29,JFK,LAX,692,695
1,29,JFK,MSY,692,695
1,29,EWR,DFW,692,695
1,29,JFK,DCA,692,694
1,29,EWR,DTW,688,690
1,29,EWR,MHT,692,693
1,29,JFK,BOS,692,693
1,29,EWR,BOS,692,693
1,29,EWR,ORD,691,692
1,29,EWR,BOS,692,693
1,29,LGA,MCO,693,695
1,29,EWR,JAX,692,695
1,29,EWR,BQN,692,673
1,29,LGA,DCA,693,694
1,29,LGA,ORD,692,694
1,29,JFK,BOS,692,694
1,29,LGA,RDU,693,694
1,29,JFK,LAX,693,672
1,29,LGA,CLT,693,694
1,29,LGA,BOS,693,694
1,29,LGA,MDW,693,694
1,29,LGA,DTW,692,694
1,29,EWR,ALB,692,693
1,29,EWR,RIC,693,694
1,29,EWR,SDF,693,695
1,29,EWR,STL,692,694
1,29,LGA,BNA,693,694
1,29,EWR,PVD,693,694
1,29,LGA,FLL,693,672
1,29,JFK,DCA,693,694
1,29,EWR,DCA,693,694
1,29,JFK,FLL,693,672
1,29,EWR,PHL,693,694
1,29,EWR,BOS,693,694
1,29,JFK,LAX,693,672
1,29,EWR,BTV,693,695
1,29,EWR,BWI,693,695
1,29,LGA,PWM,693,695
1,29,EWR,PWM,693,695
1,29,JFK,HOU,692,695
1,29,EWR,ORD,693,694
1,29,EWR,TPA,692,695
1,29,JFK,BTV,694,695
1,29,JFK,PWM,694,695
1,29,JFK,SYR,694,695
1,29,JFK,ROC,694,672
1,29,JFK,BOS,694,695
1,29,JFK,BUF,694,672
1,29,JFK,BQN,695,676
1,29,JFK,PSE,695,676
1,29,EWR,GRR,680,682
1,29,EWR,DAY,684,686
1,29,JFK,ORD,687,689
1,29,LGA,GRR,681,684
1,29,LGA,DFW,688,691
1,29,LGA,DFW,681,684
1,29,LGA,DFW,682,686
1,29,LGA,DFW,687,690
1,29,JFK,BUF,680,681
1,29,LGA,DCA,691,692
1,29,EWR,STL,683,685
1,29,LGA,RDU,685,687
1,29,EWR,ORD,688,690
1,30,EWR,PWM,717,719
1,30,EWR,CLT,701,702
1,30,EWR,IAH,701,704
1,30,LGA,IAH,701,704
1,30,JFK,MIA,701,704
1,30,JFK,BQN,701,706
1,30,EWR,FLL,702,704
1,30,LGA,IAD,702,703
1,30,LGA,DFW,702,705
1,30,JFK,RSW,702,705
1,30,LGA,ATL,702,704
1,30,LGA,DTW,702,703
1,30,JFK,FLL,702,705
1,30,LGA,FLL,702,705
1,30,LGA,DCA,702,702
1,30,LGA,DTW,702,704
1,30,JFK,LAX,702,705
1,30,LGA,ORD,702,703
1,30,LGA,MDW,702,703
1,30,EWR,DTW,702,704
1,30,JFK,IAD,702,703
1,30,JFK,PHL,702,702
1,30,EWR,BOS,702,703
1,30,JFK,SFO,702,705
1,30,EWR,MKE,702,703
1,30,LGA,BOS,702,703
1,30,EWR,IAD,702,703
1,30,LGA,ATL,702,704
1,30,LGA,MIA,702,705
1,30,LGA,ATL,702,704
1,30,EWR,CLE,702,703
1,30,LGA,MSP,702,704
1,30,EWR,MIA,702,705
1,30,JFK,SJU,702,706
1,30,EWR,MDW,702,703
1,30,JFK,PBI,702,705
1,30,JFK,CLT,702,704
1,30,EWR,CVG,702,704
1,30,EWR,ATL,702,704
1,30,JFK,ATL,702,704
1,30,LGA,IAH,702,705
1,30,LGA,MSY,702,704
1,30,JFK,ORD,702,704
1,30,EWR,CLT,702,704
1,30,EWR,BWI,702,703
1,30,LGA,CLT,702,704
1,30,LGA,DFW,702,705
1,30,LGA,CLT,702,704
1,30,EWR,PBI,702,705
1,30,LGA,DEN,702,705
1,30,EWR,PIT,702,704
1,30,LGA,ORD,702,704
1,30,JFK,SJU,702,707
1,30,LGA,MSP,702,704
1,30,EWR,MIA,702,705
1,30,EWR,FLL,702,705
1,30,JFK,BOS,702,703
1,30,EWR,PHX,702,706
1,30,EWR,RDU,702,704
1,30,EWR,SFO,702,706
1,30,EWR,BOS,702,703
1,30,EWR,CMH,702,704
1,30,EWR,AUS,702,705
1,30,EWR,CLT,702,704
1,30,LGA,DEN,702,705
1,30,EWR,DEN,702,705
1,30,EWR,DFW,702,705
1,30,EWR,DCA,702,703
1,30,JFK,BUF,702,704
1,30,JFK,SLC,702,706
1,30,JFK,SFO,703,706
1,30,JFK,MCO,702,705
1,30,LGA,DCA,703,704
1,30,JFK,LAX,703,706
1,30,LGA,ATL,702,705
1,30,LGA,MIA,703,706
1,30,LGA,MIA,703,706
1,30,JFK,LAX,703,706
1,30,LGA,BOS,703,704
1,30,EWR,MCO,702,705
1,30,EWR,SDF,703,705
1,30,EWR,ORD,703,704
1,30,JFK,LAX,703,706
1,30,EWR,LAS,703,705
1,30,JFK,FLL,703,706
1,30,LGA,MCO,703,706
1,30,LGA,XNA,703,705
1,30,EWR,HOU,703,706
1,30,LGA,ORD,703,704
1,30,EWR,BOS,703,704
1,30,JFK,SJU,703,708
1,30,EWR,SNA,703,706
1,30,EWR,ORD,703,704
1,30,EWR,LAX,703,706
1,30,JFK,MSY,702,705
1,30,EWR,MSY,703,705
1,30,JFK,FLL,703,706
1,30,JFK,SFO,703,706
1,30,JFK,LAS,703,705
1,30,EWR,DTW,703,705
1,30,JFK,MIA,703,706
1,30,EWR,SEA,703,706
1,30,LGA,MKE,703,704
1,30,JFK,SFO,703,707
1,30,EWR,PBI,703,706
1,30,EWR,DFW,703,706
1,30,EWR,BNA,703,704
1,30,LGA,RSW,703,706
1,30,LGA,IAH,703,706
1,30,LGA,DFW,703,706
1,30,EWR,ATL,703,706
1,30,JFK,IAD,703,704
1,30,JFK,SRQ,703,706
1,30,EWR,RSW,703,706
1,30,JFK,LAX,703,707
1,30,JFK,SEA,703,707
1,30,EWR,TPA,703,706
1,30,EWR,CLT,702,704
1,30,JFK,SFO,703,707
1,30,EWR,SJU,703,708
1,30,EWR,IAH,703,706
1,30,LGA,MSP,703,706
1,30,LGA,ORD,703,705
1,30,JFK,SYR,703,705
1,30,LGA,DEN,703,706
1,30,LGA,ATL,703,706
1,30,LGA,MIA,703,707
1,30,LGA,BOS,704,705
1,30,LGA,DCA,704,705
1,30,EWR,MCO,704,706
1,30,LGA,CLT,703,706
1,30,LGA,MDW,703,705
1,30,JFK,MIA,704,707
1,30,JFK,FLL,704,707
1,30,EWR,DFW,703,707
1,30,EWR,PHX,704,707
1,30,JFK,FLL,704,707
1,30,JFK,STT,704,709
1,30,EWR,BOS,704,705
1,30,JFK,CLT,704,706
1,30,LGA,ATL,704,706
1,30,JFK,PIT,704,705
1,30,JFK,ATL,704,706
1,30,JFK,MCO,704,707
1,30,JFK,TPA,704,707
1,30,JFK,MSP,704,706
1,30,JFK,PIT,703,705
1,30,LGA,CMH,704,706
1,30,EWR,CLT,704,706
1,30,LGA,DEN,704,706
1,30,JFK,LAS,704,707
1,30,JFK,BOS,704,705
1,30,JFK,SFO,704,707
1,30,LGA,TPA,704,707
1,30,JFK,BWI,704,705
1,30,LGA,BNA,704,705
1,30,LGA,DTW,703,705
1,30,JFK,BUF,704,705
1,30,JFK,SJU,704,709
1,30,EWR,ORD,703,705
1,30,JFK,CLT,704,706
1,30,LGA,PBI,704,707
1,30,EWR,MEM,704,706
1,30,JFK,LAX,704,707
1,30,EWR,GSO,704,706
1,30,JFK,RDU,704,706
1,30,LGA,STL,704,706
1,30,EWR,STL,703,705
1,30,JFK,JAX,704,707
1,30,JFK,SJU,704,709
1,30,LGA,DEN,704,707
1,30,JFK,ORD,704,705
1,30,EWR,MDW,704,705
1,30,JFK,SAN,704,707
1,30,LGA,ATL,704,707
1,30,EWR,FLL,704,707
1,30,EWR,RSW,704,708
1,30,LGA,RDU,704,706
1,30,EWR,MCO,704,707
1,30,EWR,BOS,704,705
1,30,EWR,SAN,704,707
1,30,LGA,CLT,704,706
1,30,JFK,SJU,704,709
1,30,LGA,ORD,704,706
1,30,EWR,SFO,704,708
1,30,EWR,MHT,704,705
1,30,JFK,AUS,704,708
1,30,EWR,DTW,704,707
1,30,LGA,BOS,705,706
1,30,LGA,IAH,705,708
1,30,LGA,DCA,705,706
1,30,LGA,DTW,705,707
1,30,LGA,MCO,705,708
1,30,EWR,GRR,704,706
1,30,JFK,LAX,705,708
1,30,LGA,ATL,704,707
1,30,EWR,BUF,702,703
1,30,JFK,HNL,705,711
1,30,EWR,ORD,705,706
1,30,EWR,ATL,705,707
1,30,EWR,MIA,704,708
1,30,LGA,FLL,705,708
1,30,JFK,DTW,704,707
1,30,JFK,LAX,705,708
1,30,EWR,IAH,704,708
1,30,EWR,TPA,705,708
1,30,JFK,TPA,705,707
1,30,EWR,CLE,705,706
1,30,LGA,ORD,705,706
1,30,EWR,LAS,705,707
1,30,JFK,ROC,705,706
1,30,JFK,LAX,705,708
1,30,EWR,CVG,705,707
1,30,EWR,MYR,704,706
1,30,EWR,PBI,705,708
1,30,EWR,STT,705,710
1,30,EWR,DEN,705,707
1,30,LGA,DFW,704,707
1,30,JFK,RDU,705,707
1,30,JFK,BTV,705,706
1,30,LGA,DFW,705,708
1,30,JFK,FLL,705,708
1,30,EWR,DFW,705,708
1,30,JFK,BOS,705,706
1,30,LGA,FLL,705,708
1,30,EWR,LAX,705,708
1,30,EWR,DEN,705,707
1,30,EWR,SJU,705,710
1,30,JFK,MCO,705,708
1,30,JFK,BUF,705,706
1,30,LGA,PBI,705,708
1,30,JFK,LAS,705,708
1,30,JFK,ROC,705,707
1,30,LGA,ORD,705,707
